,UNIQUE_CARRIER,arr_delay_var,carrier_delay%,cancellation%,airline_name,airport_routes,city_coutes,distance,average_delay_minutes,flight_counts,delay_var_minutes
27,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('AUS', 'PHX')","('Austin, TX', 'Phoenix, AZ')",872.0,5.857142857142857,91.0,1549.3904761904757
28,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BDL', 'CLT')","('Hartford, CT', 'Charlotte, NC')",644.0,1.2247422680412372,485.0,70.16219647269327
29,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BDL', 'DCA')","('Hartford, CT', 'Washington, DC')",313.0,0.0,6.0,0.0
30,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BDL', 'DFW')","('Hartford, CT', 'Dallas/Fort Worth, TX')",1471.0,6.6686046511627906,172.0,813.2754997960016
31,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BDL', 'LAX')","('Hartford, CT', 'Los Angeles, CA')",2527.0,3.5,28.0,213.51851851851856
32,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BDL', 'MIA')","('Hartford, CT', 'Miami, FL')",1194.0,2.891891891891892,111.0,252.53366093366085
33,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BDL', 'ORD')","('Hartford, CT', 'Chicago, IL')",783.0,1.3214285714285714,56.0,44.36753246753249
34,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BDL', 'PHL')","('Hartford, CT', 'Philadelphia, PA')",196.0,1.7567567567567568,37.0,114.18918918918922
35,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BNA', 'CLT')","('Nashville, TN', 'Charlotte, NC')",328.0,3.9093851132686086,309.0,543.6735804648424
36,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BNA', 'DFW')","('Nashville, TN', 'Dallas/Fort Worth, TX')",631.0,6.068473609129814,701.0,1433.181018952516
37,AA,2226.048308586757,84.1215515895595,0.8508265969080344,American Airlines Inc.,"('BNA', 'LAX')","('Nashville, TN', 'Los Angeles, CA')",1797.0,5.150485436893204,206.0,395.28943878759156
